,date,uid,gender,age_group,year,books_read,genre
2231,2019-11,FZX15,female,50-64,2019,1.2,Sci-Fi & Fantasy
2232,2019-11,CII59,male,18-29,2019,3.5,History
2233,2019-11,VNU47,female,30-49,2019,2.7,Children
2234,2019-11,UGV54,female,18-29,2019,2.5,Sci-Fi & Fantasy
2235,2019-11,KFN16,male,50-64,2019,1.3,Sci-Fi & Fantasy
2236,2019-11,XUP46,female,65+,2019,4.7,Romance
2237,2019-11,DBW36,female,18-29,2019,4.3,Comedy
2238,2019-11,KJU37,male,65+,2019,3.6,Comedy
2239,2019-11,VEZ04,female,18-29,2019,1.6,Podcasts
2240,2019-11,NVE53,female,50-64,2019,2.3,Romance
2241,2019-11,XDG83,male,50-64,2019,1.3,Business
2242,2019-11,YBK15,male,50-64,2019,2.7,Sci-Fi & Fantasy
2243,2019-11,ZIQ24,male,18-29,2019,2.4,Mysteries/Thrillers
2244,2019-11,OGR59,male,18-29,2019,2.7,Sci-Fi & Fantasy
2245,2019-11,HYE06,male,30-49,2019,2.4,Mysteries/Thrillers
2246,2019-11,TMB91,male,18-29,2019,1.8,Comedy
2247,2019-11,WXF84,female,50-64,2019,2.4,Mysteries/Thrillers
2248,2019-11,XXU25,male,18-29,2019,4.9,Mysteries/Thrillers
2249,2019-11,ZIK60,male,18-29,2019,0.8,Sci-Fi & Fantasy
2250,2019-11,GEK46,male,30-49,2019,3.3,Romance
2251,2019-11,MEB57,male,30-49,2019,2.7,Business
2252,2019-11,YVH84,male,50-64,2019,4.5,History
2253,2019-11,HCL52,male,18-29,2019,3.5,Podcasts
2254,2019-11,FYB94,male,30-49,2019,1.6,Comedy
2255,2019-11,UCO74,female,50-64,2019,0.3,Comedy
2256,2019-11,JMF22,male,65+,2019,3.0,Podcasts
2257,2019-11,AXB90,female,18-29,2019,1.9,Romance
2258,2019-11,ROB97,male,50-64,2019,5.0,Sci-Fi & Fantasy
2259,2019-11,WLH11,female,18-29,2019,2.4,Non-fiction
2260,2019-11,RVF03,female,50-64,2019,0.8,Podcasts
2261,2019-11,DFF64,female,18-29,2019,3.8,Non-fiction
2262,2019-11,OKZ40,female,18-29,2019,2.2,Mysteries/Thrillers
2263,2019-11,DTX14,female,18-29,2019,2.1,Sci-Fi & Fantasy
2264,2019-11,WOA52,male,30-49,2019,2.0,Romance
2265,2019-11,FYC87,male,18-29,2019,2.8,Mysteries/Thrillers
2266,2019-11,PIC69,male,30-49,2019,3.0,Podcasts
2267,2019-11,EDM80,female,30-49,2019,3.9,Business
2268,2019-11,UCA14,male,50-64,2019,3.2,Sci-Fi & Fantasy
2269,2019-11,YRB14,female,18-29,2019,2.4,Non-fiction
2270,2019-11,CRJ98,female,65+,2019,3.1,Mysteries/Thrillers
2271,2019-11,VGL60,male,30-49,2019,3.9,Mysteries/Thrillers
2272,2019-11,AIK78,male,50-64,2019,5.0,Mysteries/Thrillers
2273,2019-11,BBY21,female,50-64,2019,1.9,Business
2274,2019-11,UUP78,male,18-29,2019,5.3,Podcasts
2275,2019-11,WGK93,female,18-29,2019,2.4,Sci-Fi & Fantasy
2276,2019-11,QWW63,female,30-49,2019,4.8,Business
2277,2019-11,RAJ76,male,30-49,2019,2.9,Mysteries/Thrillers
2278,2019-11,CSP41,female,18-29,2019,3.6,Podcasts
2279,2019-11,PTF60,female,18-29,2019,2.4,Comedy
2280,2019-11,FJU28,female,30-49,2019,6.2,Sci-Fi & Fantasy
2281,2019-11,ZEA77,male,50-64,2019,1.2,Mysteries/Thrillers
2282,2019-11,XRU31,male,18-29,2019,2.2,History
2283,2019-11,ZPH80,female,18-29,2019,1.6,Podcasts
2284,2019-11,BGD46,female,65+,2019,4.0,Podcasts
2285,2019-11,NOD59,male,50-64,2019,5.2,Business
2286,2019-11,IUQ76,female,18-29,2019,6.7,Mysteries/Thrillers
2287,2019-11,LGC11,female,65+,2019,2.6,Business
2288,2019-11,TVV83,female,18-29,2019,1.9,Romance
2289,2019-11,RVD02,male,18-29,2019,3.5,Romance
2290,2019-11,XUD81,female,65+,2019,3.0,Business
2291,2019-11,GEW80,male,18-29,2019,5.0,Mysteries/Thrillers
2292,2019-11,AUK56,male,50-64,2019,2.8,History
2293,2019-11,OEI57,male,18-29,2019,1.5,Business
2294,2019-11,IAD29,female,18-29,2019,1.8,History
2295,2019-11,LMK88,male,50-64,2019,1.6,Comedy
2296,2019-11,ERO80,male,65+,2019,4.2,Podcasts
2297,2019-11,PEO84,male,30-49,2019,4.3,Comedy
2298,2019-11,NJY80,female,18-29,2019,1.3,Sci-Fi & Fantasy
2299,2019-11,BNI06,male,18-29,2019,2.1,Comedy
2300,2019-12,BCK19,male,18-29,2019,2.5,Non-fiction
2301,2019-12,ANI81,female,18-29,2019,2.2,Romance
2302,2019-12,IIG04,female,18-29,2019,5.2,Podcasts
2303,2019-12,CPB34,male,30-49,2019,2.1,Romance
2304,2019-12,XCD70,female,30-49,2019,4.0,Mysteries/Thrillers
2305,2019-12,XOG87,male,30-49,2019,2.3,History
2306,2019-12,IUF65,male,50-64,2019,2.6,Non-fiction
2307,2019-12,VIK75,male,30-49,2019,3.1,Business
2308,2019-12,RQR84,male,18-29,2019,2.3,Mysteries/Thrillers
2309,2019-12,RJA71,male,50-64,2019,3.0,Podcasts
2310,2019-12,VXR13,male,30-49,2019,4.2,Mysteries/Thrillers
2311,2019-12,KBL53,female,50-64,2019,3.8,Podcasts
2312,2019-12,ECQ03,male,30-49,2019,1.7,Podcasts
2313,2019-12,FNS96,female,30-49,2019,2.8,Sci-Fi & Fantasy
2314,2019-12,ZZQ24,male,30-49,2019,3.6,Podcasts
2315,2019-12,EZL70,male,18-29,2019,3.8,Mysteries/Thrillers
2316,2019-12,DFG32,female,30-49,2019,3.7,Podcasts
2317,2019-12,LKC03,female,30-49,2019,2.0,Mysteries/Thrillers
2318,2019-12,CLA50,female,65+,2019,5.1,Non-fiction
2319,2019-12,SKZ24,female,30-49,2019,4.5,Mysteries/Thrillers
2320,2019-12,TIJ69,male,30-49,2019,2.4,Comedy
2321,2019-12,WKS63,female,30-49,2019,1.3,Mysteries/Thrillers
2322,2019-12,GCW05,male,30-49,2019,2.8,Sci-Fi & Fantasy
2323,2019-12,NDR97,male,30-49,2019,2.3,Romance
2324,2019-12,KDZ56,male,18-29,2019,5.5,Mysteries/Thrillers
2325,2019-12,UKB16,female,30-49,2019,1.8,Mysteries/Thrillers
2326,2019-12,JWT96,female,30-49,2019,3.0,Mysteries/Thrillers
2327,2019-12,HUA58,male,50-64,2019,4.9,Sci-Fi & Fantasy
2328,2019-12,NDN53,male,30-49,2019,2.1,Comedy
2329,2019-12,XIH52,female,18-29,2019,2.9,Children
2330,2019-12,IKY01,male,18-29,2019,4.6,Mysteries/Thrillers
2331,2019-12,FZX15,female,50-64,2019,3.6,Romance
2332,2019-12,CII59,male,18-29,2019,2.0,Romance
2333,2019-12,VNU47,female,30-49,2019,3.0,Sci-Fi & Fantasy
2334,2019-12,UGV54,female,18-29,2019,3.3,Podcasts
2335,2019-12,KFN16,male,50-64,2019,3.3,Non-fiction
2336,2019-12,XUP46,female,65+,2019,3.7,Romance
2337,2019-12,DBW36,female,18-29,2019,3.8,Non-fiction
2338,2019-12,KJU37,male,65+,2019,1.9,Comedy
2339,2019-12,VEZ04,female,18-29,2019,4.8,Mysteries/Thrillers
2340,2019-12,NVE53,female,50-64,2019,6.6,Business
2341,2019-12,XDG83,male,50-64,2019,2.8,Sci-Fi & Fantasy
2342,2019-12,YBK15,male,50-64,2019,2.3,Sci-Fi & Fantasy
2343,2019-12,ZIQ24,male,18-29,2019,4.5,Podcasts
2344,2019-12,OGR59,male,18-29,2019,2.5,Romance
2345,2019-12,HYE06,male,30-49,2019,1.8,Mysteries/Thrillers
2346,2019-12,TMB91,male,18-29,2019,2.6,Sci-Fi & Fantasy
2347,2019-12,WXF84,female,50-64,2019,3.5,History
2348,2019-12,XXU25,male,18-29,2019,1.0,Business
2349,2019-12,ZIK60,male,18-29,2019,5.6,Mysteries/Thrillers
2350,2019-12,GEK46,male,30-49,2019,2.1,Sci-Fi & Fantasy
2351,2019-12,MEB57,male,30-49,2019,3.1,Sci-Fi & Fantasy
2352,2019-12,YVH84,male,50-64,2019,2.9,Sci-Fi & Fantasy
2353,2019-12,HCL52,male,18-29,2019,3.2,Mysteries/Thrillers
2354,2019-12,FYB94,male,30-49,2019,5.0,Mysteries/Thrillers
2355,2019-12,UCO74,female,50-64,2019,3.7,Sci-Fi & Fantasy
2356,2019-12,JMF22,male,65+,2019,5.0,Business
2357,2019-12,AXB90,female,18-29,2019,2.9,Mysteries/Thrillers
2358,2019-12,ROB97,male,50-64,2019,1.9,Comedy
2359,2019-12,WLH11,female,18-29,2019,3.8,Romance
2360,2019-12,RVF03,female,50-64,2019,2.8,Podcasts
2361,2019-12,DFF64,female,18-29,2019,4.5,Sci-Fi & Fantasy
2362,2019-12,OKZ40,female,18-29,2019,4.7,Podcasts
2363,2019-12,DTX14,female,18-29,2019,1.7,Comedy
2364,2019-12,WOA52,male,30-49,2019,2.2,Mysteries/Thrillers
2365,2019-12,FYC87,male,18-29,2019,5.0,Sci-Fi & Fantasy
2366,2019-12,PIC69,male,30-49,2019,4.6,Business
2367,2019-12,EDM80,female,30-49,2019,3.8,Comedy
2368,2019-12,UCA14,male,50-64,2019,3.7,Romance
2369,2019-12,YRB14,female,18-29,2019,2.3,Business
2370,2019-12,CRJ98,female,65+,2019,1.4,Non-fiction
2371,2019-12,VGL60,male,30-49,2019,3.1,Romance
2372,2019-12,AIK78,male,50-64,2019,1.6,Romance
2373,2019-12,BBY21,female,50-64,2019,5.9,Comedy
2374,2019-12,UUP78,male,18-29,2019,1.2,Children
2375,2019-12,WGK93,female,18-29,2019,3.4,Mysteries/Thrillers
2376,2019-12,QWW63,female,30-49,2019,3.4,Romance
2377,2019-12,RAJ76,male,30-49,2019,3.5,Comedy
2378,2019-12,CSP41,female,18-29,2019,2.4,Business
2379,2019-12,PTF60,female,18-29,2019,4.4,Sci-Fi & Fantasy
2380,2019-12,FJU28,female,30-49,2019,2.4,Podcasts
2381,2019-12,ZEA77,male,50-64,2019,4.0,Business
2382,2019-12,XRU31,male,18-29,2019,2.3,Non-fiction
2383,2019-12,ZPH80,female,18-29,2019,4.9,Mysteries/Thrillers
2384,2019-12,BGD46,female,65+,2019,4.7,Mysteries/Thrillers
2385,2019-12,NOD59,male,50-64,2019,2.1,Comedy
2386,2019-12,IUQ76,female,18-29,2019,5.6,Children
2387,2019-12,LGC11,female,65+,2019,5.3,Mysteries/Thrillers
2388,2019-12,TVV83,female,18-29,2019,2.1,Sci-Fi & Fantasy
2389,2019-12,RVD02,male,18-29,2019,5.5,Sci-Fi & Fantasy
2390,2019-12,XUD81,female,65+,2019,4.4,Business
2391,2019-12,GEW80,male,18-29,2019,3.7,Sci-Fi & Fantasy
2392,2019-12,AUK56,male,50-64,2019,2.4,Podcasts
2393,2019-12,OEI57,male,18-29,2019,3.4,Comedy
2394,2019-12,IAD29,female,18-29,2019,5.6,Romance
2395,2019-12,LMK88,male,50-64,2019,4.5,Mysteries/Thrillers
2396,2019-12,ERO80,male,65+,2019,3.1,Podcasts
2397,2019-12,PEO84,male,30-49,2019,2.6,Romance
2398,2019-12,NJY80,female,18-29,2019,3.9,Mysteries/Thrillers
2399,2019-12,BNI06,male,18-29,2019,2.9,Sci-Fi & Fantasy
2400,2020-01,BCK19,male,18-29,2020,2.0,Sci-Fi & Fantasy
2401,2020-01,ANI81,female,18-29,2020,8.1,Business
2402,2020-01,IIG04,female,18-29,2020,9.5,Romance
2403,2020-01,CPB34,male,30-49,2020,2.4,Comedy
2404,2020-01,XCD70,female,30-49,2020,7.5,Non-fiction
2405,2020-01,XOG87,male,30-49,2020,8.8,Mysteries/Thrillers
2406,2020-01,IUF65,male,50-64,2020,7.9,Mysteries/Thrillers
2407,2020-01,VIK75,male,30-49,2020,3.9,Non-fiction
2408,2020-01,RQR84,male,18-29,2020,8.6,Romance
2409,2020-01,RJA71,male,50-64,2020,5.8,Sci-Fi & Fantasy
2410,2020-01,VXR13,male,30-49,2020,3.2,Podcasts
2411,2020-01,KBL53,female,50-64,2020,6.9,Mysteries/Thrillers
2412,2020-01,ECQ03,male,30-49,2020,3.3,Non-fiction
2413,2020-01,FNS96,female,30-49,2020,3.1,Business
2414,2020-01,ZZQ24,male,30-49,2020,3.1,Mysteries/Thrillers
2415,2020-01,EZL70,male,18-29,2020,6.3,Comedy
2416,2020-01,DFG32,female,30-49,2020,6.0,Romance
2417,2020-01,LKC03,female,30-49,2020,2.1,Mysteries/Thrillers
2418,2020-01,CLA50,female,65+,2020,3.4,Mysteries/Thrillers
2419,2020-01,SKZ24,female,30-49,2020,4.5,Sci-Fi & Fantasy
2420,2020-01,TIJ69,male,30-49,2020,4.7,Romance
2421,2020-01,WKS63,female,30-49,2020,4.5,Comedy
2422,2020-01,GCW05,male,30-49,2020,3.2,Comedy
2423,2020-01,NDR97,male,30-49,2020,7.9,Mysteries/Thrillers
2424,2020-01,KDZ56,male,18-29,2020,6.1,Podcasts
2425,2020-01,UKB16,female,30-49,2020,4.8,Children
2426,2020-01,JWT96,female,30-49,2020,6.7,Comedy
2427,2020-01,HUA58,male,50-64,2020,4.4,Mysteries/Thrillers
2428,2020-01,NDN53,male,30-49,2020,4.9,Sci-Fi & Fantasy
2429,2020-01,XIH52,female,18-29,2020,10.8,Mysteries/Thrillers
2430,2020-01,IKY01,male,18-29,2020,4.8,Romance
2431,2020-01,FZX15,female,50-64,2020,6.1,Mysteries/Thrillers
2432,2020-01,CII59,male,18-29,2020,5.0,Comedy
2433,2020-01,VNU47,female,30-49,2020,5.7,Mysteries/Thrillers
2434,2020-01,UGV54,female,18-29,2020,3.6,Sci-Fi & Fantasy
2435,2020-01,KFN16,male,50-64,2020,2.7,Sci-Fi & Fantasy
2436,2020-01,XUP46,female,65+,2020,2.0,Business
2437,2020-01,DBW36,female,18-29,2020,3.3,Non-fiction
2438,2020-01,KJU37,male,65+,2020,5.8,Sci-Fi & Fantasy
2439,2020-01,VEZ04,female,18-29,2020,6.9,Mysteries/Thrillers
2440,2020-01,NVE53,female,50-64,2020,3.8,Mysteries/Thrillers
2441,2020-01,XDG83,male,50-64,2020,3.6,Mysteries/Thrillers
2442,2020-01,YBK15,male,50-64,2020,7.0,Mysteries/Thrillers
2443,2020-01,ZIQ24,male,18-29,2020,3.0,Romance
2444,2020-01,OGR59,male,18-29,2020,3.0,Business
2445,2020-01,HYE06,male,30-49,2020,2.4,Podcasts
2446,2020-01,TMB91,male,18-29,2020,7.2,Mysteries/Thrillers
2447,2020-01,WXF84,female,50-64,2020,3.6,Sci-Fi & Fantasy
2448,2020-01,XXU25,male,18-29,2020,9.1,Sci-Fi & Fantasy
2449,2020-01,ZIK60,male,18-29,2020,8.1,Romance
2450,2020-01,GEK46,male,30-49,2020,3.9,Mysteries/Thrillers
2451,2020-01,MEB57,male,30-49,2020,4.3,Sci-Fi & Fantasy
2452,2020-01,YVH84,male,50-64,2020,4.3,Mysteries/Thrillers
2453,2020-01,HCL52,male,18-29,2020,5.9,Mysteries/Thrillers
2454,2020-01,FYB94,male,30-49,2020,5.1,Business
2455,2020-01,UCO74,female,50-64,2020,5.0,Business
2456,2020-01,JMF22,male,65+,2020,3.5,Podcasts
2457,2020-01,AXB90,female,18-29,2020,3.7,Sci-Fi & Fantasy
2458,2020-01,ROB97,male,50-64,2020,7.4,Podcasts
2459,2020-01,WLH11,female,18-29,2020,5.2,Romance
2460,2020-01,RVF03,female,50-64,2020,10.7,Children
2461,2020-01,DFF64,female,18-29,2020,5.1,Sci-Fi & Fantasy
2462,2020-01,OKZ40,female,18-29,2020,3.0,Mysteries/Thrillers
2463,2020-01,DTX14,female,18-29,2020,5.6,Comedy
2464,2020-01,WOA52,male,30-49,2020,7.2,Podcasts
2465,2020-01,FYC87,male,18-29,2020,3.4,Romance
2466,2020-01,PIC69,male,30-49,2020,4.8,Sci-Fi & Fantasy
2467,2020-01,EDM80,female,30-49,2020,6.4,Business
2468,2020-01,UCA14,male,50-64,2020,7.0,Podcasts
2469,2020-01,YRB14,female,18-29,2020,4.9,Mysteries/Thrillers
2470,2020-01,CRJ98,female,65+,2020,7.9,Romance
2471,2020-01,VGL60,male,30-49,2020,4.8,Non-fiction
2472,2020-01,AIK78,male,50-64,2020,5.9,Podcasts
2473,2020-01,BBY21,female,50-64,2020,10.5,Romance
2474,2020-01,UUP78,male,18-29,2020,5.5,Sci-Fi & Fantasy
2475,2020-01,WGK93,female,18-29,2020,5.1,Mysteries/Thrillers
2476,2020-01,QWW63,female,30-49,2020,7.6,Business
2477,2020-01,RAJ76,male,30-49,2020,7.8,Sci-Fi & Fantasy
2478,2020-01,CSP41,female,18-29,2020,5.0,Romance
2479,2020-01,PTF60,female,18-29,2020,4.9,Sci-Fi & Fantasy
2480,2020-01,FJU28,female,30-49,2020,5.3,Romance
2481,2020-01,ZEA77,male,50-64,2020,6.9,Sci-Fi & Fantasy
2482,2020-01,XRU31,male,18-29,2020,7.0,Non-fiction
2483,2020-01,ZPH80,female,18-29,2020,5.5,Mysteries/Thrillers
2484,2020-01,BGD46,female,65+,2020,6.2,Romance
2485,2020-01,NOD59,male,50-64,2020,4.5,Podcasts
2486,2020-01,IUQ76,female,18-29,2020,5.0,Comedy
2487,2020-01,LGC11,female,65+,2020,5.4,Business
2488,2020-01,TVV83,female,18-29,2020,5.9,Children
2489,2020-01,RVD02,male,18-29,2020,3.5,Romance
2490,2020-01,XUD81,female,65+,2020,4.8,Mysteries/Thrillers
2491,2020-01,GEW80,male,18-29,2020,4.9,Sci-Fi & Fantasy
2492,2020-01,AUK56,male,50-64,2020,5.0,Mysteries/Thrillers
2493,2020-01,OEI57,male,18-29,2020,5.8,Sci-Fi & Fantasy
2494,2020-01,IAD29,female,18-29,2020,11.0,Business
2495,2020-01,LMK88,male,50-64,2020,6.6,Mysteries/Thrillers
2496,2020-01,ERO80,male,65+,2020,2.4,Sci-Fi & Fantasy
2497,2020-01,PEO84,male,30-49,2020,5.9,Non-fiction
2498,2020-01,NJY80,female,18-29,2020,3.9,Comedy
2499,2020-01,BNI06,male,18-29,2020,9.2,Romance
2500,2020-02,BCK19,male,18-29,2020,4.2,Business
2501,2020-02,ANI81,female,18-29,2020,7.0,Podcasts
2502,2020-02,IIG04,female,18-29,2020,6.3,Podcasts
2503,2020-02,CPB34,male,30-49,2020,4.1,Sci-Fi & Fantasy
2504,2020-02,XCD70,female,30-49,2020,3.0,Mysteries/Thrillers
2505,2020-02,XOG87,male,30-49,2020,4.9,Mysteries/Thrillers
2506,2020-02,IUF65,male,50-64,2020,7.7,Comedy
2507,2020-02,VIK75,male,30-49,2020,4.3,Business
2508,2020-02,RQR84,male,18-29,2020,3.5,Comedy
2509,2020-02,RJA71,male,50-64,2020,5.4,Sci-Fi & Fantasy
2510,2020-02,VXR13,male,30-49,2020,5.3,Romance
2511,2020-02,KBL53,female,50-64,2020,6.5,Romance
2512,2020-02,ECQ03,male,30-49,2020,7.1,Mysteries/Thrillers
2513,2020-02,FNS96,female,30-49,2020,6.7,Non-fiction
2514,2020-02,ZZQ24,male,30-49,2020,5.9,Sci-Fi & Fantasy
2515,2020-02,EZL70,male,18-29,2020,8.1,Mysteries/Thrillers
2516,2020-02,DFG32,female,30-49,2020,4.6,Comedy
2517,2020-02,LKC03,female,30-49,2020,3.4,Romance
2518,2020-02,CLA50,female,65+,2020,6.3,Mysteries/Thrillers
2519,2020-02,SKZ24,female,30-49,2020,4.5,Comedy
2520,2020-02,TIJ69,male,30-49,2020,5.6,Mysteries/Thrillers
2521,2020-02,WKS63,female,30-49,2020,6.1,Sci-Fi & Fantasy
2522,2020-02,GCW05,male,30-49,2020,8.3,History
2523,2020-02,NDR97,male,30-49,2020,4.1,Sci-Fi & Fantasy
2524,2020-02,KDZ56,male,18-29,2020,8.2,Mysteries/Thrillers
2525,2020-02,UKB16,female,30-49,2020,6.2,Comedy
2526,2020-02,JWT96,female,30-49,2020,4.3,Sci-Fi & Fantasy
2527,2020-02,HUA58,male,50-64,2020,3.5,Mysteries/Thrillers
2528,2020-02,NDN53,male,30-49,2020,6.6,Sci-Fi & Fantasy
2529,2020-02,XIH52,female,18-29,2020,5.5,Business
2530,2020-02,IKY01,male,18-29,2020,2.6,Romance
2531,2020-02,FZX15,female,50-64,2020,6.1,Romance
2532,2020-02,CII59,male,18-29,2020,6.7,Mysteries/Thrillers
2533,2020-02,VNU47,female,30-49,2020,7.9,Sci-Fi & Fantasy
2534,2020-02,UGV54,female,18-29,2020,4.8,Romance
2535,2020-02,KFN16,male,50-64,2020,3.5,Mysteries/Thrillers
2536,2020-02,XUP46,female,65+,2020,7.8,Business
2537,2020-02,DBW36,female,18-29,2020,6.9,Sci-Fi & Fantasy
2538,2020-02,KJU37,male,65+,2020,5.1,Podcasts
2539,2020-02,VEZ04,female,18-29,2020,4.4,Mysteries/Thrillers
2540,2020-02,NVE53,female,50-64,2020,4.8,Comedy
2541,2020-02,XDG83,male,50-64,2020,4.5,Mysteries/Thrillers
2542,2020-02,YBK15,male,50-64,2020,8.1,Sci-Fi & Fantasy
2543,2020-02,ZIQ24,male,18-29,2020,7.4,Mysteries/Thrillers
2544,2020-02,OGR59,male,18-29,2020,3.8,Podcasts
2545,2020-02,HYE06,male,30-49,2020,4.3,Comedy
2546,2020-02,TMB91,male,18-29,2020,2.4,Business
2547,2020-02,WXF84,female,50-64,2020,6.7,Podcasts
2548,2020-02,XXU25,male,18-29,2020,5.5,Business
2549,2020-02,ZIK60,male,18-29,2020,3.4,Sci-Fi & Fantasy
2550,2020-02,GEK46,male,30-49,2020,8.4,Podcasts
2551,2020-02,MEB57,male,30-49,2020,8.1,Romance
2552,2020-02,YVH84,male,50-64,2020,6.8,Non-fiction
2553,2020-02,HCL52,male,18-29,2020,8.0,Podcasts
2554,2020-02,FYB94,male,30-49,2020,2.9,Romance
2555,2020-02,UCO74,female,50-64,2020,2.3,Podcasts
2556,2020-02,JMF22,male,65+,2020,5.7,Podcasts
2557,2020-02,AXB90,female,18-29,2020,3.2,Mysteries/Thrillers
2558,2020-02,ROB97,male,50-64,2020,6.1,Romance
2559,2020-02,WLH11,female,18-29,2020,6.7,Romance
2560,2020-02,RVF03,female,50-64,2020,6.3,Sci-Fi & Fantasy
2561,2020-02,DFF64,female,18-29,2020,6.7,Podcasts
2562,2020-02,OKZ40,female,18-29,2020,2.1,Comedy
2563,2020-02,DTX14,female,18-29,2020,6.9,Podcasts
2564,2020-02,WOA52,male,30-49,2020,3.2,Non-fiction
2565,2020-02,FYC87,male,18-29,2020,3.6,Children
2566,2020-02,PIC69,male,30-49,2020,4.9,Sci-Fi & Fantasy
2567,2020-02,EDM80,female,30-49,2020,8.4,Romance
2568,2020-02,UCA14,male,50-64,2020,2.2,Business
2569,2020-02,YRB14,female,18-29,2020,8.5,Mysteries/Thrillers
2570,2020-02,CRJ98,female,65+,2020,3.6,Romance
2571,2020-02,VGL60,male,30-49,2020,8.3,History
2572,2020-02,AIK78,male,50-64,2020,7.8,Sci-Fi & Fantasy
2573,2020-02,BBY21,female,50-64,2020,5.4,Non-fiction
2574,2020-02,UUP78,male,18-29,2020,5.4,Romance
2575,2020-02,WGK93,female,18-29,2020,4.2,Podcasts
2576,2020-02,QWW63,female,30-49,2020,5.4,Comedy
2577,2020-02,RAJ76,male,30-49,2020,6.0,Romance
2578,2020-02,CSP41,female,18-29,2020,4.6,Sci-Fi & Fantasy
2579,2020-02,PTF60,female,18-29,2020,5.2,History
2580,2020-02,FJU28,female,30-49,2020,10.2,Podcasts
2581,2020-02,ZEA77,male,50-64,2020,7.8,Romance
2582,2020-02,XRU31,male,18-29,2020,8.4,Podcasts
2583,2020-02,ZPH80,female,18-29,2020,6.2,Romance
2584,2020-02,BGD46,female,65+,2020,6.6,Sci-Fi & Fantasy
2585,2020-02,NOD59,male,50-64,2020,7.5,Sci-Fi & Fantasy
2586,2020-02,IUQ76,female,18-29,2020,5.2,Sci-Fi & Fantasy
2587,2020-02,LGC11,female,65+,2020,2.9,Podcasts
2588,2020-02,TVV83,female,18-29,2020,5.3,Romance
2589,2020-02,RVD02,male,18-29,2020,2.1,Comedy
2590,2020-02,XUD81,female,65+,2020,4.9,Sci-Fi & Fantasy
2591,2020-02,GEW80,male,18-29,2020,8.2,Romance
2592,2020-02,AUK56,male,50-64,2020,2.3,Business
2593,2020-02,OEI57,male,18-29,2020,5.0,Sci-Fi & Fantasy
2594,2020-02,IAD29,female,18-29,2020,4.9,Mysteries/Thrillers
2595,2020-02,LMK88,male,50-64,2020,5.8,Romance
2596,2020-02,ERO80,male,65+,2020,5.1,Non-fiction
2597,2020-02,PEO84,male,30-49,2020,3.7,Non-fiction
2598,2020-02,NJY80,female,18-29,2020,2.1,Mysteries/Thrillers
2599,2020-02,BNI06,male,18-29,2020,5.5,Business
2600,2020-03,BCK19,male,18-29,2020,6.8,Sci-Fi & Fantasy
2601,2020-03,ANI81,female,18-29,2020,5.4,Non-fiction
2602,2020-03,IIG04,female,18-29,2020,3.5,Podcasts
2603,2020-03,CPB34,male,30-49,2020,6.7,Podcasts
2604,2020-03,XCD70,female,30-49,2020,6.2,Romance
2605,2020-03,XOG87,male,30-49,2020,5.9,Mysteries/Thrillers
2606,2020-03,IUF65,male,50-64,2020,5.3,Romance
2607,2020-03,VIK75,male,30-49,2020,4.0,Business
2608,2020-03,RQR84,male,18-29,2020,3.3,Business
2609,2020-03,RJA71,male,50-64,2020,7.4,Mysteries/Thrillers
2610,2020-03,VXR13,male,30-49,2020,6.6,Non-fiction
2611,2020-03,KBL53,female,50-64,2020,7.2,Comedy
2612,2020-03,ECQ03,male,30-49,2020,6.8,Sci-Fi & Fantasy
2613,2020-03,FNS96,female,30-49,2020,4.3,Podcasts
2614,2020-03,ZZQ24,male,30-49,2020,6.9,Sci-Fi & Fantasy
2615,2020-03,EZL70,male,18-29,2020,7.7,Mysteries/Thrillers
2616,2020-03,DFG32,female,30-49,2020,4.7,Comedy
2617,2020-03,LKC03,female,30-49,2020,3.9,Business
2618,2020-03,CLA50,female,65+,2020,4.6,Podcasts
2619,2020-03,SKZ24,female,30-49,2020,2.9,Non-fiction
2620,2020-03,TIJ69,male,30-49,2020,5.7,Mysteries/Thrillers
2621,2020-03,WKS63,female,30-49,2020,8.2,Comedy
2622,2020-03,GCW05,male,30-49,2020,5.9,Business
2623,2020-03,NDR97,male,30-49,2020,8.8,Sci-Fi & Fantasy
2624,2020-03,KDZ56,male,18-29,2020,5.0,Mysteries/Thrillers
2625,2020-03,UKB16,female,30-49,2020,7.4,Non-fiction
2626,2020-03,JWT96,female,30-49,2020,2.1,Comedy
2627,2020-03,HUA58,male,50-64,2020,4.5,Sci-Fi & Fantasy
2628,2020-03,NDN53,male,30-49,2020,5.4,Business
2629,2020-03,XIH52,female,18-29,2020,6.9,Mysteries/Thrillers
2630,2020-03,IKY01,male,18-29,2020,5.1,Romance
2631,2020-03,FZX15,female,50-64,2020,6.1,Mysteries/Thrillers
2632,2020-03,CII59,male,18-29,2020,3.5,Business
2633,2020-03,VNU47,female,30-49,2020,5.1,Romance
2634,2020-03,UGV54,female,18-29,2020,1.8,Sci-Fi & Fantasy
2635,2020-03,KFN16,male,50-64,2020,8.7,Mysteries/Thrillers
2636,2020-03,XUP46,female,65+,2020,4.9,Sci-Fi & Fantasy
2637,2020-03,DBW36,female,18-29,2020,8.9,History
2638,2020-03,KJU37,male,65+,2020,5.9,Business
2639,2020-03,VEZ04,female,18-29,2020,4.4,Podcasts
2640,2020-03,NVE53,female,50-64,2020,4.7,Mysteries/Thrillers
